id;rubric_id;Наименование;Цена;ИмяФайлаИзображения;Ед. изм.;Ду;Масса, кг;Мощность, Вт;Примечание;Описание;Напряжение, В;Изготовитель;Конструкционные особенности;Напряжение В, 50 Гц;Номинальный ток, Ih (A);Габаритные размеры, мм;Применение;Область применения;Артикул произв.;Длина, м;Диаметр наружный, мм;Комплект поставки;Размер;Высота, мм;Обьём, л;Производитель;L, мм;Страна изготовитель;Длина, мм;Ширина, мм;B, мм;Присоединение;Ру, МПа;Кол-во секций;Тип;Толщ. стенки, мм;D трубы наружный, мм;DN, мм;d наружный ;d внутренний;Масса 1 м.п., кг;Резьба;Габаритные размеры;Мощность, кВт;Частота вращения, об/мин;Класс защиты;**;Пропускная способность л/с;Цвет;Материал;Толщина стенки S, мм;Регламентирующий документ;номинальная нагрузка;Полное открытие;Давление, bar;Температура, С ;Номинальный расход, м3/час Qn;Длина ножки;Длина шкалы, мм;Q nom, м3/час;H nom, м;Dу фланца;Номинальны напор, м;Напор, м;Подача, м3/ч;Монтажная длина/высота, мм;Патрубок вход/выход, DN;Насос;Напорный патрубок, Ду;Материал корпуса;Глубина, мм;Тип затвора;Объем, мл;Управление;КПД;Кол-во контуров;Высота Н закрыто, мм;Высота Н1 открыто, мм;Вес, кг;Kvs, м3/ч;Полная высота клапана с приводом, мм;Тип привода;Kvy, м3/час;Калибровка (bar);Материал уплотнения;Резьба, дюймы;Время поворота, с;Максимальное растяжение, Lе;Межосевое расстояние;Межцентровое расстояние;Номинальный тепловой поток 1 секции, кВт;H, мм;Ду (стальная труба), мм;D наружный ;D2 наружный, мм;Толщина стенки s, мм;R,мм;Толщина, мм;Для труб стальных Ду;Обозначение по ГОСТ;Ширина полки, мм;Размер ячейки;Крепеж;Резьба, мм;Длина излива,мм
104408;8322;Труба ПП для внутренней канализации;2,70;Truby_PP_vnytr_kanaliz_OSTENDORFrys.jpg;шт;;;;;;;Ostendorf;;;;40х1500;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104409;8322;Труба ПП для внутренней канализации;3,36;Truby_PP_vnytr_kanaliz_OSTENDORFrys.jpg;шт;;;;;;;Ostendorf;;;;40х2000;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104414;8322;Труба ПП для внутренней канализации;0,96;Truby_PP_vnytr_kanaliz_OSTENDORFrys.jpg;шт;;;;;;;Ostendorf;;;;50х150;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104417;8322;Труба ПП для внутренней канализации;1,14;Truby_PP_vnytr_kanaliz_OSTENDORFrys.jpg;шт;;;;;;;Ostendorf;;;;50х250;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104387;8322;Труба ПП для внутренней канализации;1,50;Truby_PP_vnytr_kanaliz_OSTENDORFrys.jpg;шт;;;;;;;Ostendorf;;;;50х500;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104388;8322;Труба ПП для внутренней канализации;1,80;Truby_PP_vnytr_kanaliz_OSTENDORFrys.jpg;шт;;;;;;;Ostendorf;;;;50х750;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104413;8322;Труба ПП для внутренней канализации;2,28;Truby_PP_vnytr_kanaliz_OSTENDORFrys.jpg;шт;;;;;;;Ostendorf;;;;50х1000;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104415;8322;Труба ПП для внутренней канализации;3,24;Truby_PP_vnytr_kanaliz_OSTENDORFrys.jpg;шт;;;;;;;Ostendorf;;;;50х1500;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104416;8322;Труба ПП для внутренней канализации;3,90;Truby_PP_vnytr_kanaliz_OSTENDORFrys.jpg;шт;;;;;;;Ostendorf;;;;50х2000;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104386;8322;Труба ПП для внутренней канализации;5,58;Truby_PP_vnytr_kanaliz_OSTENDORFrys.jpg;шт;;;;;;;Ostendorf;;;;50х3000;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107749;8322;Труба ПП для внутренней канализации;0;Truby_PP_vnytr_kanaliz_OSTENDORFrys.jpg;шт;;;;;;;Ostendorf;;;;75х500;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107750;8322;Труба ПП для внутренней канализации;0;Truby_PP_vnytr_kanaliz_OSTENDORFrys.jpg;шт;;;;;;;Ostendorf;;;;75х1000;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108628;8322;Труба ПП для внутренней канализации;0;Truby_PP_vnytr_kanaliz_OSTENDORFrys.jpg;шт;;;;;;;Ostendorf;;;;75х1500;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104389;8322;Труба ПП для внутренней канализации;8,46;Truby_PP_vnytr_kanaliz_OSTENDORFrys.jpg;шт;;;;;;;Ostendorf;;;;75х2000;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104393;8322;Труба ПП для внутренней канализации;2,88;Truby_PP_vnytr_kanaliz_OSTENDORFrys.jpg;шт;;;;;;;Ostendorf;;;;110х250;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;2,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104395;8322;Труба ПП для внутренней канализации;4,20;Truby_PP_vnytr_kanaliz_OSTENDORFrys.jpg;шт;;;;;;;Ostendorf;;;;110х500;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;2,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104396;8322;Труба ПП для внутренней канализации;5,64;Truby_PP_vnytr_kanaliz_OSTENDORFrys.jpg;шт;;;;;;;Ostendorf;;;;110х750;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;2,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104390;8322;Труба ПП для внутренней канализации;6,30;Truby_PP_vnytr_kanaliz_OSTENDORFrys.jpg;шт;;;;;;;Ostendorf;;;;110х1000;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;2,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104391;8322;Труба ПП для внутренней канализации;9,42;Truby_PP_vnytr_kanaliz_OSTENDORFrys.jpg;шт;;;;;;;Ostendorf;;;;110х1500;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;2,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104392;8322;Труба ПП для внутренней канализации;10,56;Truby_PP_vnytr_kanaliz_OSTENDORFrys.jpg;шт;;;;;;;Ostendorf;;;;110х2000;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;2,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104394;8322;Труба ПП для внутренней канализации;16,32;Truby_PP_vnytr_kanaliz_OSTENDORFrys.jpg;шт;;;;;;;Ostendorf;;;;110х3000;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;2,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104399;8322;Труба ПП для внутренней канализации;0;Truby_PP_vnytr_kanaliz_OSTENDORFrys.jpg;шт;;;;;;;Ostendorf;;;;160х500;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104397;8322;Труба ПП для внутренней канализации;0;Truby_PP_vnytr_kanaliz_OSTENDORFrys.jpg;шт;;;;;;;Ostendorf;;;;160х1000;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107751;8322;Труба ПП для внутренней канализации;0;Truby_PP_vnytr_kanaliz_OSTENDORFrys.jpg;шт;;;;;;;Ostendorf;;;;160х1500;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104398;8322;Труба ПП для внутренней канализации;0;Truby_PP_vnytr_kanaliz_OSTENDORFrys.jpg;шт;;;;;;;Ostendorf;;;;160х2000;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104443;8494;Ревизия ПП для внутренней канализации;4,26;revizija_ostendorf_pp.jpg;шт;50;0,075;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104444;8494;Ревизия ПП для внутренней канализации;5,28;revizija_ostendorf_pp.jpg;шт;110;0,330;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104442;8494;Ревизия ПП для внутренней канализации;26,22;revizija_ostendorf_pp.jpg;шт;160;0,695;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104449;8497;Редукция ПП для внутренней канализации;1,32;redykcija_ostendorf_pp.jpg;шт;40/32;0,020;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104450;8497;Редукция ПП для внутренней канализации;1,56;redykcija_ostendorf_pp.jpg;шт;50/32;0,030;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104451;8497;Редукция ПП для внутренней канализации;0,54;redykcija_ostendorf_pp.jpg;шт;50/40;0,033;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107770;8497;Редукция ПП для внутренней канализации;0;redykcija_ostendorf_pp.jpg;шт;75/50;0,054;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104448;8497;Редукция ПП для внутренней канализации;1,26;redykcija_ostendorf_pp.jpg;шт;110/50;0,115;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107771;8497;Редукция ПП для внутренней канализации;2,04;redykcija_ostendorf_pp.jpg;шт;110/75;0,122;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104446;8497;Редукция ПП для внутренней канализации;0;redykcija_ostendorf_pp.jpg;шт;160/110;0,327;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104452;8497;Редукция укороченная ПП для внутренней канализации;1,20;Redykciya_ykoroch_PP_Vnutr_kanaliz.jpg;шт;110/50;0,105;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8302;105752;Смазка;0;tehnicheskij_vazelin_ostendorf.jpg;шт;;0,150;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8303;105752;Смазка;3,60;tehnicheskij_vazelin_ostendorf.jpg;шт;;0,250;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8304;105752;Смазка;4,98;tehnicheskij_vazelin_ostendorf.jpg;шт;;0,500;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104420;8505;Тройник ПП для внутренней канализации;1,50;trojnik_vn_kanalizacija_ostendorf.jpg;шт;32х32х45°;0,040;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104436;8505;Тройник ПП для внутренней канализации;1,98;trojnik_vn_kanalizacija_ostendorf.jpg;шт;32х32х67°;0,038;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104421;8505;Тройник ПП для внутренней канализации;1,50;trojnik_vn_kanalizacija_ostendorf.jpg;шт;32х32х87°;0,037;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104422;8505;Тройник ПП для внутренней канализации;1,44;trojnik_vn_kanalizacija_ostendorf.jpg;шт;40х40х45°;0,060;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104437;8505;Тройник ПП для внутренней канализации;1,62;trojnik_vn_kanalizacija_ostendorf.jpg;шт;40х40х67°;0,060;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104423;8505;Тройник ПП для внутренней канализации;1,26;trojnik_vn_kanalizacija_ostendorf.jpg;шт;40х40х87°;0,058;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104425;8505;Тройник ПП для внутренней канализации;1,86;trojnik_vn_kanalizacija_ostendorf.jpg;шт;50х40х87°;0,063;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104426;8505;Тройник ПП для внутренней канализации;1,08;trojnik_vn_kanalizacija_ostendorf.jpg;шт;50х50х45°;0,079;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104432;8505;Тройник ПП для внутренней канализации;1,08;trojnik_vn_kanalizacija_ostendorf.jpg;шт;50х50х87°;0,073;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104441;8505;Тройник ПП для внутренней канализации;0;trojnik_vn_kanalizacija_ostendorf.jpg;шт;75х50х87°;0,104;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;118;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107772;8505;Тройник ПП для внутренней канализации;2,88;trojnik_vn_kanalizacija_ostendorf.jpg;шт;75х75х45°;0,150;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104427;8505;Тройник ПП для внутренней канализации;2,16;trojnik_vn_kanalizacija_ostendorf.jpg;шт;110х50х45°;0,220;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104428;8505;Тройник ПП для внутренней канализации;2,10;trojnik_vn_kanalizacija_ostendorf.jpg;шт;110х50х87°;0,235;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104435;8505;Тройник ПП для внутренней канализации;5,10;trojnik_vn_kanalizacija_ostendorf.jpg;шт;110х75х45°;0,256;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104440;8505;Тройник ПП для внутренней канализации;4,92;trojnik_vn_kanalizacija_ostendorf.jpg;шт;110х75х87°;0,235;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104429;8505;Тройник ПП для внутренней канализации;3,18;trojnik_vn_kanalizacija_ostendorf.jpg;шт;110х110х45°;0,375;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104430;8505;Тройник ПП для внутренней канализации;2,88;trojnik_vn_kanalizacija_ostendorf.jpg;шт;110х110х87°;0,310;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104418;8505;Тройник ПП для внутренней канализации;0;trojnik_vn_kanalizacija_ostendorf.jpg;шт;160х110х45°;0,780;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105754;8505;Тройник ПП для внутренней канализации;0;trojnik_vn_kanalizacija_ostendorf.jpg;шт;160х110х87°;0,702;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104419;8505;Тройник ПП для внутренней канализации;48,18;trojnik_vn_kanalizacija_ostendorf.jpg;шт;160х160х45°;1,180;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107773;8505;Тройник ПП для внутренней канализации;0;trojnik_vn_kanalizacija_ostendorf.jpg;шт;160х160х87°;1,180;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104526;108843;Муфта ремонтная ПП для внутр. канализации;1,08;myfta_remontnaja_ostendorf.jpg;шт;32;0,020;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104527;108843;Муфта ремонтная ПП для внутр. канализации;0,90;myfta_remontnaja_ostendorf.jpg;шт;40;0,033;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104528;108843;Муфта ремонтная ПП для внутр. канализации;0,96;myfta_remontnaja_ostendorf.jpg;шт;50;0,040;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108969;108843;Муфта ремонтная ПП для внутр. канализации;0;myfta_remontnaja_ostendorf.jpg;шт;75;0,810;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104529;108843;Муфта ремонтная ПП для внутр. канализации;1,74;myfta_remontnaja_ostendorf.jpg;шт;110;0,138;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104523;108842;Муфта двойная ПП для внутр. канализации;1,08;myfta_dvojnaja_pp_ostendorf.jpg;шт;32;0,021;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104524;108842;Муфта двойная ПП для внутр. канализации;0,90;myfta_dvojnaja_pp_ostendorf.jpg;шт;40;0,035;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113286;108842;Муфта двойная ПП для внутр. канализации;0,90;myfta_dvojnaja_pp_ostendorf.jpg;шт;;;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104525;108842;Муфта двойная ПП для внутр. канализации;0,96;myfta_dvojnaja_pp_ostendorf.jpg;шт;50;0,041;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107769;108842;Муфта двойная ПП для внутр. канализации;0;myfta_dvojnaja_pp_ostendorf.jpg;шт;75;0,070;;;;;Ostendorf;;;;;;Системы наружной, внутренней канализации и дренажа;;;;;;;;;;;118;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
